user_id	video_id	like	reason_tag	rating	review	video_tag	interest_tag	watch_again
1559	2716	1	[3687, 1320, 5664, 486, 2]	5.0	It's very in-depth, but it's really awesome to say it or not, and it's given many people the motivation to make progress.	[4749, 5115, 3392, 5913]	[486, 896, 1320, 4749, 5913, 3215, 6]	0
1559	673	1	[1534, 5796, 4427, 4130]	5.0	A lot of people sing together, very cheerful, powerful, very meaningful video.	[5016, 1534, 5155, 4683]	[4427, 5016, 4386, 5796, 0, 1]	0
1559	3904	0	[5197, 2955, 3271, 5055]	2.0	Milky-white flowers, did not understand ah to tell the truth, the family is doing what, animation presentation.	[3271, 929, 3258, 1203, 1098, 0]	[4679, 2789, 847, 1098]	1
1559	2335	1	[5908, 2236, 946, 1252]	5.0	Groundhog in the fight, it is outrageous ah, but master the flow password, very funny things.	[4734, 2298, 3687, 1252]	[946, 4734, 2610, 3687]	0
1559	4153	1	[0, 2449, 2430, 3687, 3060]	5.0	Children's task, looking at the little boy very funny Oh, and Ultraman dialogue, master the flow password.	[2532, 3060, 3687, 2449]	[3060, 2532, 2449, 2430]	0
1559	665	0	[3072, 3951, 1507, 4589]	2.0	Programmers only understand the stem bar, a lot of funny videos are together, very good-looking.	[1643, 1264, 1023, 1507, 1, 0]	[3687, 2232, 1818, 1507]	0
1559	2786	1	[5, 6, 3047, 3687, 3902, 3283, 2236, 519]	5.0	Wulin help war, funny dubbing and Qiao Feng, combined with virtual, very funny video.	[2294, 3283, 2434, 2236, 542]	[519, 2434, 3687, 3283, 542]	0
1559	1726	1	[1, 3, 4442, 5069, 4646, 2544]	4.0	Play billiards, and they are very happy, disguised as a change of play, very interesting, and I also have friends like, I also do not dislike.	[2544, 2102, 3515, 449, 2686, 1378, 3463]	[3, 2686, 2, 1, 1378, 3515, 4442, 3463]	0
1559	1052	1	[4051, 2682, 2249, 4945]	5.0	Anime, very small girls, told the story, is watching cartoons, anime, character description is also very good-looking.	[2249, 5293, 4051, 5174]	[5293, 2729, 1156, 2837, 1113, 511]	0
1559	3	0	[1925, 744, 5953, 5691, 2003, 3282]	2.0	Singing what original song, like Wu Yifan, of course do not like, youth breath is still OK.	[2003, 1317, 2262, 5841, 5642, 3282, 1528]	[3481, 1925, 1317, 5642, 1881]	0
1559	212	0	[384, 2923, 2, 3, 4368, 5953, 3835]	4.0	King of glory game clips, speed is very smooth, giving a comfortable feeling of smooth, various roles in the fight.	[1460, 1369, 2923, 5074, 144, 6004]	[702, 6004, 4368, 5953, 1423, 1276]	1
1559	379	0	[2958, 3161, 2835, 5891, 4676, 3845]	3.0	The content is not interested, because it is the kind of game for boys, the problem of coexistence between humans and ghosts, on the whole it is very good, I am not interested.	[1075, 3935, 5074, 1989]	[3935, 5237, 5085, 1075, 3845, 2958, 2206]	0
1559	1140	1	[209, 3951, 2236, 1, 2, 5534]	5.0	It has the feeling of caricature, and according to the facial outline a little bit of painting, very feeling, but also a sense of accomplishment.	[5534, 209, 1198, 1904, 2321]	[2236, 1198, 2, 3, 2321]	0
1559	169	0	[5853, 1300, 989, 1528, 270, 3, 4, 2, 1, 6, 5]	5.0	At first glance, there is a feeling of musical notes, there are words on it, feeling very relaxed, fast-paced.	[5642, 3858, 317, 1528, 1701, 0]	[1283, 5, 989, 799, 1300, 3858, 3282]	0
1559	2164	0	[3, 4717, 5509, 348, 5, 6]	2.0	Although nothing, really dare not look, feel like a yellow snake, the impression is not very good.	[2527, 5509, 800, 348, 4524, 205]	[4524, 205, 4717, 5981, 4662, 6026]	0
1559	314	1	[2348, 710, 3, 4, 2729, 4239, 1339, 2256, 5, 6]	3.0	Animation in the form of presentation, giving a very happy feeling, dancing is also very beautiful, recommended car looks good ah.	[4055, 2177, 4239, 2729, 2789, 4429]	[4055, 2177, 1688, 2789, 6, 3, 2]	0
1556	2381	0	[5, 6, 3960, 1203, 5725, 3283, 1562, 3060, 4203, 341, 5739, 3, 1, 0, 2, 4]	3.0	No sense no interest, not interesting at all, I hope I can push something interesting.	[2430, 57, 1203, 3060, 3960, 341, 111, 5980, 1576, 5739, 3855, 3687, 1301, 3283, 5, 6, 4, 3, 2, 1, 0]	[5739, 57, 5725, 3060, 5980, 3855, 1301, 661, 3960, 341, 1562, 5, 6, 4, 3, 2, 1, 0]	0
1556	423	1	[4, 3, 2, 1, 0, 4417, 1319, 4321, 4349, 3800, 5687, 4662, 1264, 5, 6]	4.0	Nutritional content, fun, and building the right values.	[4349, 3722, 4321, 1061, 4662, 1, 2, 0, 3, 4, 5687, 1527, 4417, 4740, 1319, 3800, 5, 6]	[0, 1, 2, 3, 1527, 3800, 4417, 1319, 4740, 4662, 4321, 3722, 4349, 5, 6, 4]	0
1556	4442	1	[5, 6, 421, 2913, 987, 5745, 950, 2252, 2906, 0, 1, 2, 3, 4]	4.0	Food can make me happy, the most important thing is that I am a foodie.	[6079, 3074, 987, 421, 950, 4220, 5223, 5, 6, 2906, 5745, 4, 3, 2, 1, 0]	[5, 6, 4, 3, 2, 1, 2913, 2252, 5745, 3074, 421, 5223, 950, 3775, 4220, 714, 6079]	0
1556	4432	0	[5, 6, 5700, 3820, 3452, 5534, 6044, 5882, 1203, 3899, 1, 2, 3, 4]	2.0	There is nothing good-looking animation, not interested, always feel that there is nothing nutritious content.	[1203, 6044, 5963, 5534, 3452, 5223, 773, 5700, 3820, 3899, 515, 5882, 5, 6, 4, 3, 2, 1, 0]	[3452, 773, 1203, 5700, 5963, 5534, 5223, 5882, 3899, 5, 6, 3, 4, 2, 1, 0]	0
1556	3263	1	[4, 3, 2, 1, 3722, 5792, 3071, 1957, 1891, 112, 5435, 5739, 210, 5, 6]	4.0	There's music, there's rap, there's questions, fresh and fun, stress relief.	[2225, 2013, 3071, 3722, 317, 5435, 112, 210, 5792, 4408, 5739, 1413, 1891, 5, 6, 4, 3, 2, 1, 0]	[3722, 1957, 2013, 317, 1413, 3071, 210, 112, 1891, 2225, 5739, 5435, 4408, 5, 6, 4, 3, 2, 1, 0]	0
1556	3798	1	[5, 6, 5983, 4875, 2960, 683, 0, 1, 2, 3, 4, 2673, 1203, 2570, 3886, 1533]	5.0	Funny and interesting, satirizing a certain event, hoping to spread effectively.	[5966, 1203, 4875, 1248, 2960, 3886, 2570, 5191, 5963, 0, 1, 2, 3, 4, 5366, 1533, 5643, 1461, 3899, 5, 6]	[4875, 2960, 5963, 683, 5966, 2570, 5366, 1533, 5643, 0, 1, 2, 3, 3899, 1203, 1482, 2673, 3886, 1248, 1906, 4, 5, 6]	0
1556	128	1	[5, 6, 1991, 5906, 3643, 4919, 361, 5085, 5443, 4715, 5371, 5734, 4, 3, 0, 2, 1]	2.0	Not particularly catchy, nothing interesting.	[5085, 2332, 5191, 361, 1528, 1509, 1991, 3643, 5443, 2253, 5, 6, 4, 3, 2, 5906, 2150, 1, 0]	[1991, 646, 1509, 361, 5734, 2150, 4763, 4919, 5443, 3643, 5191, 5371, 2332, 1, 0, 2, 3, 4, 6, 5, 5906]	0
1556	2546	0	[5, 6, 4, 1, 2, 6058, 5352, 2729, 5487, 3463, 5500]	3.0	can enrich people's life, is meaningful and nutritious, and can make people relax.	[2729, 5500, 6058, 4875, 0, 1, 2, 5487, 4418, 3463, 3, 5352, 4, 6, 5]	[0, 1, 3, 2, 4, 6, 5, 6058, 5352, 5487, 5500, 2729, 4875, 3463, 4418]	1
1556	57	1	[5, 6, 3205, 4517, 4962, 4053, 4901, 1085, 3820, 4187, 6065, 1689, 5091, 0, 1, 2, 3, 4]	5.0	Funny has new ideas, can alleviate fatigue, relieve stress, smile, no trouble.	[4517, 4053, 3820, 3205, 6065, 4962, 4901, 5269, 3812, 0, 1, 2, 3, 3988, 5, 6, 4]	[4151, 4901, 1085, 5269, 4187, 5091, 1689, 4517, 3205, 0, 1, 2, 3, 4053, 3988, 4962, 4, 5, 6]	0
1556	4597	1	[5, 6, 3723, 4055, 4053, 2454, 1339, 113, 2177, 2729, 5819, 1990, 0, 1, 2, 3, 4]	2.0	Nothing makes sense to me, nothing makes sense to me.	[2177, 3723, 2454, 4053, 5819, 0, 1, 2, 4668, 1990, 3, 4, 5, 6]	[4668, 1086, 113, 3723, 2729, 2454, 0, 1, 2, 3, 5, 6, 4]	0
1556	3574	1	[4, 5, 6, 5631, 803, 1074, 2503, 3687, 4331, 3846, 2380, 1, 0]	5.0	Interesting, informative, can let negative emotions get some relief.	[5287, 803, 3846, 3687, 3140, 4816, 2503, 2380, 6000, 1498, 1074, 0, 1, 2, 3, 4, 5, 6]	[5631, 4331, 2380, 2515, 4816, 5387, 1074, 3820, 5287, 3846, 3140, 5, 6, 4, 3, 2, 1, 0]	0
1556	1297	0	[4, 3, 2, 1, 5, 6, 1264, 1413, 1474, 5320, 2105, 6000, 1591, 1686, 1281, 1665]	3.0	It can effectively make people aware of the dangers of the virus and prevent the spread of the virus.	[1591, 6000, 2105, 1120, 3857, 1264, 1665, 5, 6, 3, 4, 2, 1, 0]	[5, 6, 3857, 1474, 1281, 1264, 2105, 1665, 1727, 1, 0, 2, 3, 4]	0
1556	107	0	[4, 3, 2, 1, 5, 6, 4783, 1878, 317, 2297, 5657, 2946, 5223, 5886, 4627]	2.0	There is no novelty, no nutritious content, no educational significance.	[5, 6, 5223, 1143, 5657, 4783, 648, 1878, 3960, 317, 5886, 2, 3, 4, 1, 0]	[4627, 3078, 1143, 2946, 3960, 3978, 648, 2297, 5657, 5, 6, 4, 3, 2, 1, 0]	1
1556	3951	1	[5, 6, 2571, 5726, 1264, 1881, 486, 2465, 896, 0, 1, 2, 3, 4]	4.0	Enrich life, make life more colorful, full of sunshine. Keep a positive attitude.	[1264, 1881, 4035, 2571, 2465, 896, 486, 5, 6, 4, 3, 2, 1, 0]	[1881, 4035, 1264, 2465, 5, 6, 0, 1, 2, 3]	0
1556	2911	1	[6, 5, 3, 2, 1, 3388, 3802, 1413, 4210, 1192, 1833, 0, 4]	5.0	It is very original, artistic, rich in content and very interesting.	[5, 6, 1833, 2523, 3820, 3388, 1413, 5159, 2236, 3205, 0, 1, 2, 3, 4]	[3687, 4035, 3802, 3205, 1413, 0, 1, 2, 3, 4, 5, 6]	0
1556	4064	1	[5, 6, 3417, 4913, 971, 4200, 2781, 1087, 4543, 4211, 1568, 2705, 4, 3, 2, 1]	5.0	It's my favorite music. I can release my nature by listening to it.	[172, 578, 1568, 3855, 1055, 2705, 4913, 0, 1, 2, 3, 5, 6]	[2781, 1897, 4543, 384, 1568, 4415, 578, 4913, 4200, 2705, 4211, 5, 6, 4, 3, 2, 1]	0
1556	2177	1	[5, 6, 2, 1, 0, 3, 3687, 677, 5927, 5614, 2837, 1044, 431, 723]	5.0	Funny can ease psychological pressure and promote the release of negative emotions.	[723, 1507, 1044, 5927, 1, 0, 2, 5614, 2013, 5, 6]	[3687, 5614, 723, 677, 2013, 5, 6, 4, 3, 2, 1]	0
1556	1802	0	[5, 6, 5098, 2953, 2824, 5122, 4279, 3956, 1, 2, 3, 4]	5.0	It shows that firefighters are approachable and helpful, which is much better than the attitude of foreigners.	[5098, 3956, 3431, 2824, 5122, 950, 5, 6, 4, 3, 2, 1]	[2236, 5122, 5539, 3351, 4468, 5, 6, 4, 3, 2, 1]	1
1556	317	0	[5, 6, 4, 2, 1, 0, 3, 5226, 2729, 697, 5820, 2808]	3.0	There is no any new valuable ingredients, learn useful knowledge, not China songs, do not recommend dissemination.	[697, 5294, 5820, 2808, 4055, 2729, 5, 6, 4, 3, 2, 1]	[0, 1, 2, 2729, 4055, 5226, 5294, 2808, 5820, 6, 5]	0
1556	3237	1	[5, 6, 4002, 1086, 3055, 2666, 2208, 4627, 3281, 2729, 4, 3, 2, 1, 0]	1.0	For me personally, this does not belong to my hobby, nor does it have any useful content.	[2055, 2348, 3263, 608, 5223, 2666, 5, 6008, 6011, 3487, 2231, 2729, 3, 4, 2, 1, 6]	[6008, 2177, 5223, 2208, 2666, 608, 2055, 317, 3281, 1453, 4002, 2729, 5, 6, 1, 2, 3, 0]	0
1556	3813	0	[4, 2, 1, 0, 3, 4427, 965, 5070, 4654, 4028, 1264, 3227, 4183]	1.0	Boring, a waste of time, no nutrients. Boring.	[1184, 4183, 965, 2980, 302, 2017, 1622, 1388, 5, 6, 4, 3, 2, 1]	[3227, 4028, 1184, 302, 4427, 1846, 1264, 4023, 5, 6, 3, 2, 4, 1]	0
1556	1597	1	[5, 6, 4035, 452, 4589, 1413, 1264, 4104, 5109, 0, 1, 2, 3]	2.0	My mood is not released, my psychological pressure is not relieved.	[4035, 1875, 3787, 5109, 1264, 452, 5077, 4589, 5, 6, 3631, 4104, 2351, 2117, 2, 3, 4, 1]	[0, 1, 2, 3, 2351, 4589, 2117, 1413, 4104, 5077, 3631, 5, 6, 4]	0
1556	3476	1	[5, 422, 6, 501, 5950, 4252, 1507, 5927, 5844, 954]	1.0	No nutritional value, no useful values. Nothing new.	[422, 5950, 2556, 1055, 501, 4200, 0, 1, 2, 5, 6, 954, 1507, 4]	[0, 1, 2, 3, 5, 6, 2294, 422, 5575, 1055, 4200, 1507, 2556, 5950]	0
1556	2411	0	[5, 6, 2918, 2856, 549, 4920, 1889, 4441, 1, 0, 2, 3]	2.0	There is no nutrition, no useful knowledge, no novelty.	[2570, 4920, 2435, 1294, 2013, 4441, 1203, 2856, 5, 6]	[4920, 1889, 4441, 2570, 2435, 2856, 1203, 549, 2013, 5, 6, 3, 4, 2, 1]	0
1556	4304	1	[5, 6, 1528, 4130, 5394, 3103, 2328, 4763, 0, 1, 2, 3]	5.0	Music makes me happy, can relieve me a lot of pressure, is a kind of spiritual comfort.	[3103, 1464, 2262, 1461, 1528, 0, 1, 2, 5, 6, 3]	[0, 1, 2, 4130, 4763, 5394, 1464, 2328, 5, 6, 3]	0
1556	2485	1	[5, 3, 2, 1, 0, 4373, 2249, 2644, 113]	5.0	It is very innovative to set off the animation atmosphere, which can spread more and attract attention.	[2494, 144, 1577, 113, 5223, 5, 6, 1, 0, 2, 3]	[0, 1, 2, 144, 113, 2494, 5223, 2262, 3029, 5, 6, 3]	0
1556	436	0	[5, 6, 0, 1, 2, 3, 2479, 2980, 2000, 5886]	5.0	There is a very kind atmosphere, can make people feel happy, feel warm.	[2000, 2013, 2479, 3697, 5150, 4554, 5739, 0, 1, 2, 3, 5, 6]	[2980, 5739, 3753, 2494, 0, 1, 2, 3, 5, 6, 3697, 2262, 4554, 5886]	1
1556	216	0	[1006, 3389, 5115, 608, 2729, 5, 6, 2298, 3535, 0, 1, 2, 3, 4]	1.0	Nothing new, interesting or appealing, not suitable for most people.	[1254, 324, 2298, 2729, 2177, 5, 6, 3, 4, 2, 1]	[324, 1283, 2729, 3535, 2, 1, 0, 3, 5, 6]	0
1556	376	1	[5, 6, 5211, 2281, 3568, 651, 3014, 2958, 5294, 1, 2, 3, 4, 0]	4.0	Can let the child feel the friendly atmosphere, more willing to like to get along with others.	[5074, 3014, 3568, 3016, 5211, 5, 6, 3, 2, 1, 0]	[651, 1688, 4111, 3016, 1, 0, 2, 3, 5, 6]	0
1556	250	0	[5292, 1203, 5320, 2192, 853, 5, 6, 4, 3, 2, 1, 0]	5.0	With new ideas, science fiction can make my mood relaxed, ease my psychological shadow.	[5515, 853, 2545, 5642, 3060, 0, 1, 2, 3, 5, 6]	[5642, 2192, 5515, 3933, 853, 1203, 2, 1, 0, 3, 5, 6]	1
1556	1593	1	[5, 6, 3356, 4730, 1466, 3797, 2884, 1645, 5987, 0, 1, 2, 3, 4]	5.0	It can relieve stress and release negative emotions. To get a certain release of emotion.	[2884, 4633, 3797, 1466, 1645, 5, 6, 4, 3, 2, 1]	[1466, 4730, 384, 3797, 2435, 1011, 0, 1, 2, 5, 6, 3]	0
1556	1541	1	[5, 6, 4589, 3589, 1264, 4427, 1507, 3480, 3096, 2, 1, 0, 3, 4]	2.0	No nutritional value, no sense of value, no fun, no new ideas	[4589, 4427, 1507, 728, 0, 1, 2, 5, 6, 3480, 3096]	[4589, 3589, 5207, 1507, 3096, 5, 6, 3, 4, 2, 1]	0
1436	956	0	[3161, 2890, 3665, 1203]	4.0	This Short Video animation aroused my interest and wanted to continue watching	[1203, 621, 3665, 3161]	[621, 1203, 3161, 3665]	1
1436	1594	1	[4055, 2262, 4053, 2201, 113]	3.0	I didn't understand what I wanted to show, so I didn't get a high score.	[2804, 608, 2201, 4055, 5819]	[608, 2262, 2201]	0
1436	1596	1	[1903, 1943, 3463]	2.0	I don't have much interest in this video, just signing around Curry.	[1903, 3463, 1840, 3846]	[3498, 3463, 1903]	0
1436	3953	0	[1746, 5753, 1298, 4692]	2.0	It's too awkward and boring. I don't like the legend of phoenix very much. It doesn't appeal to me	[4692, 5478, 5194, 5927]	[5194, 317, 2016, 1617, 5036]	1
1436	2323	1	[5868, 1440, 2187, 2821, 4081]	5.0	I love iPartment. I cut all the irrelevant lines into rhymes. It's fun.	[4081, 4248, 2187, 5868, 3978, 1669]	[3819, 5868, 3978, 2187]	0
1436	3691	1	[4035, 5727, 2163, 5739, 4053]	4.0	It's interesting. The video expresses the state of college students through music. It's very real. I like it very much.	[4035, 3015, 5739, 511]	[2426, 5133, 636, 4035, 511]	0
1436	1470	0	[5278, 1927, 1507, 3567, 3]	1.0	It's creepy, and the music's cluttered, it's a little harsh, and the video's too monotonous.	[1528, 5278, 623, 1927]	[799, 3567, 1528, 1413]	0
1436	2617	1	[2033, 496, 5507, 1922, 4933]	5.0	It's interesting and novel to learn what a cat's perspective looks like	[1922, 4933, 614, 2033]	[5, 3037, 3450, 614, 496]	0
1436	2853	0	[3280, 3331, 3459, 4031, 2449]	3.0	The experiments shown in the video are a bit of a waste of energy and time to make, and I don't like watching videos about experiments.	[3459, 2449, 4031, 3331]	[5927, 3280, 1281]	0
1436	594	1	[4080, 4200, 4560, 1055, 4499]	5.0	Childhood memories, I used to see them when I was a child, and when I grew up, I felt intimate.	[4200, 4560, 5118, 78, 4499]	[78, 5118, 4200, 4560, 1686, 4730]	0
1436	667	0	[3199, 1203, 3667, 4833, 6, 1156, 1760]	2.0	I don't like anime and I don't know what it shows. I don't have a clue.	[300, 5442, 3687, 1203]	[3687, 5442, 3899, 4833]	0
1436	1976	1	[5774, 1074, 4007, 4468]	5.0	Be full of positive energy, feel that there are still many good people in society who will help you when needed.	[5774, 712, 4007, 520]	[5774, 4007, 1074, 712]	0
1436	4564	0	[5739, 1702, 1028, 4976]	3.0	I don't like the ghost videos. They're boring. They're a little boring, but they're a little short.	[4443, 4976, 5739, 1028, 1114]	[743, 2262, 3282, 5977]	1
1436	3872	1	[1833, 2058, 4183, 4427, 706]	5.0	I learned something that I was interested in, and I thought it was interesting, and I loved this video.	[4183, 1833, 1264, 302, 2058]	[1264, 302, 706, 4183, 1833, 4427]	0
1436	3329	0	[5813, 5074, 3361, 5412]	1.0	Don't like the game content is too single pure show shooting don't like the content	[5412, 3361, 5074, 1094]	[2236, 3205, 1283, 3941, 5927]	1
1436	3847	1	[65, 3262, 5162, 3140, 1203, 4092, 1656, 6, 5]	4.0	The conversation was interesting, and I prefer to be attracted to it.	[2994, 1203, 4092, 5207]	[2994, 65, 3140, 1656]	0
1436	686	0	[5, 6, 3899, 5870, 2645, 5775, 2022]	2.0	The content was not interesting to me, so I gave a lower grade.	[2645, 1203, 527, 2303]	[1173, 5775, 1360, 2022]	1
1436	3718	0	[5845, 1203, 3532, 5953, 5, 6]	3.0	I don't like anime very much, so I give this point	[5953, 5845, 3532, 1203, 5074, 6, 5]	[0, 1, 2, 3, 1203, 6, 5845, 2789]	0
1436	2207	1	[5174, 4187, 5286]	5.0	Country love yyds, this is really good, I like this play very much	[5286, 1169, 47, 1538, 5174]	[1538, 5174, 4187, 1169]	0
1436	360	0	[5739, 3687, 136]	3.0	It's amazing. This kind of video is just normal, just entertainment.	[3687, 136, 2000]	[2000, 2224, 3687]	1
1436	3995	1	[5007, 4053, 5207, 2671]	5.0	Laughing at me, Trump really laughs at me, and Trump has to do something.	[5007, 4055, 5207, 2671, 4053]	[5207, 2671, 4517, 4053, 5007]	0
1436	258	1	[6, 5, 881, 3559, 3152]	4.0	Good reviews!!! It's a blessing for people with less hair. It's very helpful.	[3152, 881, 3559, 4145]	[1153, 3559, 3152]	0
1436	2302	0	[1607, 1576, 3687]	1.0	Video content is not nutritious, can be said to be meaningless, not interesting	[1576, 5927, 3687, 3723]	[3687, 3723, 1576, 5927]	0
1436	1663	1	[5, 6, 2200, 3205, 2236, 5309]	2.0	Alas, I don't like this kind of video. I think it's boring and not attractive enough.	[3205, 5309, 2236]	[3205, 2236, 5309]	0
1436	4200	1	[5774, 4604, 5460, 3983]	5.0	Must be full marks, born in China, slowly happiness and security	[4227, 5460, 4604]	[4266, 5460, 4227]	0
1436	158	0	[1324, 1102, 5043]	3.0	It's pretty standard, I prefer to watch funny video games	[1102, 5043, 1324]	[1324, 5043, 1102]	0
1436	3281	1	[3687, 5286, 4193]	5.0	Funny, I love this clip, I love this video, it's hilarious	[5286, 4193, 3687]	[3687, 4193, 5286]	0
1436	2706	0	[6110, 4035, 387]	2.0	It's so magical. Although it involves math, most of it is complaints.	[5, 4443, 1528, 4035]	[4443, 4035, 1528]	0
1436	4204	1	[5, 6, 1264, 1539, 3147]	4.0	Very useful, this little knowledge is very practical, very popular science significance	[3147, 1539, 1264, 5, 6]	[1264, 1539, 3147]	0
1436	4407	1	[4469, 1086, 1317, 1528, 6, 5, 317]	5.0	Sing too good to listen to it, love, love, people are also good-looking, must be full marks	[5, 6, 3295, 1317, 317, 1086]	[5, 6, 3295, 1528, 317]	0
1436	4331	1	[6, 315, 5642, 3687, 2236]	5.0	I especially like the feeling that once a thief is fun and cheap, it's just for fun	[5, 6, 3687, 4782, 2586, 315, 0, 1, 2, 3, 4]	[5, 6, 315, 4782, 2586]	0
1436	2329	1	[4539, 3881, 1918, 2033]	5.0	have been fond of small animals since I was a child. I will watch the video of small animals patiently no matter how long it is. I also like it very much	[2033, 3881, 4539, 1918]	[3881, 4539, 1918]	0
1436	4041	0	[680, 6, 5, 5074]	3.0	The key is that I haven't played this game and don't know how to play it, but it looks quite high	[3687, 5074, 5499]	[4312, 3687, 5499, 5074]	1
1436	442	0	[6007, 6, 5, 4492, 4182]	1.0	don't like the entertainment industry, because I'm not interested, so most of the entertainment industry do not like	[5, 2909, 0, 1]	[5, 2909, 4182]	0
1232	2215	1	[5, 6, 4418, 5469, 3463, 0, 1, 2]	5.0	I'm interested in national sports, especially in the video, which says you can't sign the flag. I feel very respectful of the flag and the country.	[5, 6, 5460, 5469, 4418, 0, 1, 2]	[5, 6, 4968, 3463, 4418, 2, 1, 0]	0
1232	698	1	[0, 1, 2, 5, 6, 271, 2595, 3074]	5.0	I like food, and I'm also very interested in the process of making jelly, so I like to watch it very much.	[5, 6, 5745, 4292, 3074, 2, 3, 0]	[355, 5745, 2595, 3, 2, 1, 5, 6]	0
1232	4273	0	[5, 6, 0, 1, 2, 1668, 5220, 2181]	1.0	I don't like playing games. I think playing games is just a waste of time, so I'm not interested.	[5, 6, 3251, 143, 2181, 1, 2, 3]	[5, 6, 3712, 119, 5074, 0, 2, 3]	0
1232	148	0	[0, 1, 2, 5, 6, 2435, 4521, 1562]	3.0	I don't like ghost and animal videos. I always feel like I'm just gaining traffic. There's nothing to make progress.	[6, 5, 4521, 4299, 4145, 1, 2, 0]	[5, 6, 4536, 848, 1688, 0, 1, 2]	0
1232	3028	1	[2, 1, 3, 723, 571, 3468]	5.0	I like handsome guys. I am also a funny man in private at ordinary times. When I play games, my voice is also very nice. I also work very hard.	[5, 6, 571, 1703, 3468, 1, 2, 3]	[5, 6, 3, 2, 1, 723, 571, 3468]	0
1232	2807	0	[5, 6, 468, 5500, 0, 2, 1]	1.0	I don't like the transformation videos. They're boring. They're not suitable for me to watch.	[5, 6, 3463, 4747, 0, 2, 1]	[5, 6, 5580, 5752, 1552, 2, 3, 4]	0
1232	2080	0	[5, 6, 3435, 5691, 1106, 0, 2, 1]	1.0	I don't like games because I can't read the coke that plays games, so I'm not interested.	[5, 6, 1460, 234, 3473, 0, 1, 2]	[3055, 1460, 3473, 5, 6, 0, 1, 2]	0
1232	642	1	[2, 3, 1, 4475, 362, 5074]	1.0	I don't like the game of gunfight, watching this kind of video makes me dizzy and uncomfortable	[6, 5, 0, 1, 2, 5074, 362, 4475]	[5, 6, 4, 3, 2, 4475, 2402, 362]	0
1232	1017	1	[2033, 5115, 3688, 0, 2, 1]	5.0	I like it because it shows the joy of having a pet in the family.	[1918, 5, 6, 3688, 5115, 0, 1, 2]	[5, 6, 4, 3, 2, 2033, 3688, 1918]	0
1232	4403	0	[0, 2, 1, 614, 496]	2.0	I have a fear of cats because I was scratched by cats when I was a child	[1960, 496, 4933, 0, 1, 2]	[0, 1, 2, 496]	1
1232	3706	1	[0, 1, 3, 2, 5089, 4854, 691]	5.0	The way to demonstrate anti-fraud is in people's lives, so this kind of propaganda can strengthen people's anti-fraud awareness	[0, 1, 2, 5089, 5657, 2333]	[5089, 691, 1202, 0, 2, 3]	0
1232	3275	0	[2, 4, 3, 3024, 1602, 4427]	2.0	I don't like that kind of technical academic, so I'm not very interested in video	[4704, 4427, 2198, 0, 1, 2]	[302, 3024, 1602, 0, 2, 3]	0
1232	1352	1	[0, 1, 2, 561, 1530, 4367]	5.0	The stories told in the videos are powerful enough to reach people of the same age from the same background	[2178, 2236, 3687, 0, 2, 3]	[0, 2, 1, 2178, 5527, 2236]	0
1232	1154	1	[0, 2, 1, 3881, 1918, 123]	5.0	I feel that the puppies in the video are very cute and can attract my attention	[1, 123, 4539, 1918, 0, 2]	[5854, 3319, 5618, 0, 2, 3]	0
1170	1655	0	[5974, 1413, 3697]	2.0	I don't like this kind of malicious editing, but I like normal movie editing, so I gave it two stars!	[1413, 5739, 585]	[2649, 1128, 2262]	0
1170	708	0	[2992, 1156, 1382]	2.0	I don't like to watch Balala, because I am a boy, like some cool, so this play two stars	[1156, 416, 2992]	[4200, 2730, 2516]	0
1170	939	0	[3164, 1802, 1022]	2.0	don't like this kind of science fiction, such as the United States, so I just played two stars	[5286, 1413, 4199]	[1413, 5575, 3640]	0
1170	4068	1	[4055, 1367]	5.0	Witness other people's marriage is very happy, but also for them silently blessing, and thus also yearn for their own marriage, so played five stars	[2664, 5008, 1899]	[1320, 5924]	0
1170	1306	1	[2485, 1391, 3835]	5.0	I like Honor of Kings very much. I've been playing it for years, so I gave it five stars	[144, 1391, 5953]	[144, 2435, 3040]	0
1170	3897	1	[723, 4223]	5.0	Like this kind of, also yearn for the wedding day after very much, feel good happiness!	[723, 1206, 5194]	[1028, 4223, 919]	0
1170	1120	0	[5286, 5339, 3687]	2.0	I don't like sci-fi videos, and I don't like United States ones, so I gave it two stars.	[4080, 1413, 2606]	[5339, 3473, 1084]	0
1170	3530	1	[2007, 3899]	5.0	I like Japan anime, I have been watching Japanese anime since childhood, I like it very much, so I gave it five stars	[4187, 383]	[3598, 3904, 361]	0
1170	1010	1	[4189, 1051, 2004]	5.0	I like digital products and often watch such videos on the Internet, so I give it a five star rating	[5336, 5371, 3558]	[4189, 2675, 4508]	0
1170	4300	1	[361, 3687]	5.0	I like variety videos very much, I also like Tengger very much, and I like his songs	[4053, 1509, 1317]	[5394, 1641, 3431]	0
1170	3204	0	[830, 3799, 2236]	1.0	Whenever I see this kind of video, I hate some European countries abroad, so I got one star.	[3873, 794, 3710]	[3205, 830, 3799]	0
1170	1023	0	[5081, 5286]	1.0	I don't like iPartment. I didn't like iPartment since I was a child, so I gave it one star.	[643, 954, 950]	[3978, 648, 3387]	0
1170	1292	1	[4551, 3985]	5.0	Often see Naruto in the b station video, as a child often see, so hit the high score	[5948, 191, 3810]	[5264, 5862]	0
